word,pos,signal,userId,cheat,session,time,eltime,wpm,i
pain,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586399596,129.8,123.4206471494607,1197
look,VB,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586399596,129.8,123.4206471494607,1197
either,DT,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586399596,129.8,123.4206471494607,1197
parents,NNS,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586399596,129.8,123.4206471494607,1197
straight,VBN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586399596,129.8,123.4206471494607,1197
Subaru,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586399596,129.8,123.4206471494607,1197
bit,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586399596,129.8,123.4206471494607,1197
door,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586399596,129.8,123.4206471494607,1197
door,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586399596,129.8,123.4206471494607,1197
When,WRB,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586399596,129.8,123.4206471494607,1197
turned,VBD,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586399596,129.8,123.4206471494607,1197
head,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586399596,129.8,123.4206471494607,1197
toward,IN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586399596,129.8,123.4206471494607,1197
Kenichi,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586399596,129.8,123.4206471494607,1197
room,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586399596,129.8,123.4206471494607,1197
Subaru,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586399596,129.8,123.4206471494607,1197
spontaneously,RB,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586399596,129.8,123.4206471494607,1197
forehead,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586399596,129.8,123.4206471494607,1197
That,DT,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586401174,380.4,38.64353312302839,1198
one,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586401174,380.4,38.64353312302839,1198
censure,VB,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586401174,380.4,38.64353312302839,1198
Subaru,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586401174,380.4,38.64353312302839,1198
one,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586401174,380.4,38.64353312302839,1198
time,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586401174,380.4,38.64353312302839,1198
pain,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586401174,380.4,38.64353312302839,1198
Subaru,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586401174,380.4,38.64353312302839,1198
since,IN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586401174,380.4,38.64353312302839,1198
rejected,VBN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586401174,380.4,38.64353312302839,1198
delinquent,NN,0.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586401174,380.4,38.64353312302839,1198
inferiority,NN,0.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586401174,380.4,38.64353312302839,1198
self-revulsion,NN,0.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586401174,380.4,38.64353312302839,1198
relieved,JJ,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586401174,380.4,38.64353312302839,1198
every,DT,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586401174,380.4,38.64353312302839,1198
time,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586401174,380.4,38.64353312302839,1198
time,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586401174,380.4,38.64353312302839,1198
something,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586401174,380.4,38.64353312302839,1198
Subaru,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586401174,380.4,38.64353312302839,1198
Thus,RB,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586401174,380.4,38.64353312302839,1198
palpable,JJ,0.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586401174,380.4,38.64353312302839,1198
ingrained,VBN,0.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586401174,380.4,38.64353312302839,1198
Subaru,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586401174,380.4,38.64353312302839,1198
And,CC,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586401174,380.4,38.64353312302839,1198
yet,RB,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586401174,380.4,38.64353312302839,1198
What,WP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586401174,380.4,38.64353312302839,1198
The,DT,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586401174,380.4,38.64353312302839,1198
self-hatred,JJ,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586401174,380.4,38.64353312302839,1198
clinging,VBG,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586401174,380.4,38.64353312302839,1198
unpleasantness,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586401174,380.4,38.64353312302839,1198
plucking,NN,0.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586401174,380.4,38.64353312302839,1198
straight,JJ,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586401174,380.4,38.64353312302839,1198
Subaru,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586401174,380.4,38.64353312302839,1198
agonized,VBN,0.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586401174,380.4,38.64353312302839,1198
futon,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586401174,380.4,38.64353312302839,1198
smeared,VBN,0.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586401174,380.4,38.64353312302839,1198
something,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586401174,380.4,38.64353312302839,1198
Kenichi,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586401174,380.4,38.64353312302839,1198
hatching,VBG,0.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586401174,380.4,38.64353312302839,1198
schemes,NNS,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586401174,380.4,38.64353312302839,1198
Subaru,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586401174,380.4,38.64353312302839,1198
Subaru,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586401174,380.4,38.64353312302839,1198
toward,IN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586401174,380.4,38.64353312302839,1198
And,CC,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586401174,380.4,38.64353312302839,1198
yet,RB,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586401174,380.4,38.64353312302839,1198
conversing,VBG,0.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586401174,380.4,38.64353312302839,1198
Even,RB,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402542,462.5,34.637837837837836,1199
kinds,NNS,0.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402542,462.5,34.637837837837836,1199
harebrained,JJ,0.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402542,462.5,34.637837837837836,1199
strayed,VBD,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402542,462.5,34.637837837837836,1199
mark,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402542,462.5,34.637837837837836,1199
misfired,VBD,0.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402542,462.5,34.637837837837836,1199
one,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402542,462.5,34.637837837837836,1199
Subaru,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402542,462.5,34.637837837837836,1199
Even,RB,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402542,462.5,34.637837837837836,1199
gaze,NN,0.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402542,462.5,34.637837837837836,1199
instilled,VBN,0.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402542,462.5,34.637837837837836,1199
loneliness,NN,0.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402542,462.5,34.637837837837836,1199
self-reproach,NN,0.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402542,462.5,34.637837837837836,1199
beyond,IN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402542,462.5,34.637837837837836,1199
And,CC,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402542,462.5,34.637837837837836,1199
yet,RB,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402542,462.5,34.637837837837836,1199
something,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402542,462.5,34.637837837837836,1199
parents,NNS,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402542,462.5,34.637837837837836,1199
The,DT,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402542,462.5,34.637837837837836,1199
What,WP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402542,462.5,34.637837837837836,1199
spec,JJ,0.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402542,462.5,34.637837837837836,1199
When,WRB,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402542,462.5,34.637837837837836,1199
scattered,VBD,0.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402542,462.5,34.637837837837836,1199
head,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402542,462.5,34.637837837837836,1199
The,DT,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402542,462.5,34.637837837837836,1199
pain,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402542,462.5,34.637837837837836,1199
preventing,VBG,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402542,462.5,34.637837837837836,1199
Subaru,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402542,462.5,34.637837837837836,1199
attempt,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402542,462.5,34.637837837837836,1199
Subaru,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402542,462.5,34.637837837837836,1199
special,JJ,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402542,462.5,34.637837837837836,1199
pain,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402542,462.5,34.637837837837836,1199
That,DT,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402542,462.5,34.637837837837836,1199
assert,VB,0.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402542,462.5,34.637837837837836,1199
pain,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402542,462.5,34.637837837837836,1199
look,VB,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402542,462.5,34.637837837837836,1199
either,DT,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402542,462.5,34.637837837837836,1199
parents,NNS,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402542,462.5,34.637837837837836,1199
straight,VBN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402542,462.5,34.637837837837836,1199
Subaru,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402542,462.5,34.637837837837836,1199
bit,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402542,462.5,34.637837837837836,1199
door,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402542,462.5,34.637837837837836,1199
door,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402542,462.5,34.637837837837836,1199
When,WRB,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402542,462.5,34.637837837837836,1199
turned,VBD,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402542,462.5,34.637837837837836,1199
head,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402542,462.5,34.637837837837836,1199
toward,IN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402542,462.5,34.637837837837836,1199
Kenichi,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402542,462.5,34.637837837837836,1199
room,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402542,462.5,34.637837837837836,1199
Subaru,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402542,462.5,34.637837837837836,1199
spontaneously,RB,0.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402542,462.5,34.637837837837836,1199
forehead,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402542,462.5,34.637837837837836,1199
defeats,NNS,0.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402929,384.3,35.59718969555035,1200
nece,JJ,0.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402929,384.3,35.59718969555035,1200
Sorry,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402929,384.3,35.59718969555035,1200
lob,NN,0.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402929,384.3,35.59718969555035,1200
conclusions,NNS,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402929,384.3,35.59718969555035,1200
When,WRB,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402929,384.3,35.59718969555035,1200
evident,JJ,0.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402929,384.3,35.59718969555035,1200
consideration,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402929,384.3,35.59718969555035,1200
When,WRB,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402929,384.3,35.59718969555035,1200
Subaru,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402929,384.3,35.59718969555035,1200
ragged,JJ,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402929,384.3,35.59718969555035,1200
Kenichi,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402929,384.3,35.59718969555035,1200
suspicious,JJ,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402929,384.3,35.59718969555035,1200
room,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402929,384.3,35.59718969555035,1200
sat,VBD,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402929,384.3,35.59718969555035,1200
futon,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402929,384.3,35.59718969555035,1200
crossed,VBD,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402929,384.3,35.59718969555035,1200
Subaru,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402929,384.3,35.59718969555035,1200
alone,VBP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402929,384.3,35.59718969555035,1200
assaulting,VBG,0.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402929,384.3,35.59718969555035,1200
So,RB,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402929,384.3,35.59718969555035,1200
Subaru,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402929,384.3,35.59718969555035,1200
time,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402929,384.3,35.59718969555035,1200
work,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402929,384.3,35.59718969555035,1200
And,CC,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402929,384.3,35.59718969555035,1200
conclusions,NNS,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586402929,384.3,35.59718969555035,1200
conversation,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403560,204.1,58.50073493385596,1201
The,DT,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403560,204.1,58.50073493385596,1201
jab,NN,0.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403560,204.1,58.50073493385596,1201
Kenichi,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403560,204.1,58.50073493385596,1201
laid-back,JJ,0.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403560,204.1,58.50073493385596,1201
demeanor,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403560,204.1,58.50073493385596,1201
Subaru,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403560,204.1,58.50073493385596,1201
conversation,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403560,204.1,58.50073493385596,1201
make,VB,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403560,204.1,58.50073493385596,1201
opponent,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403560,204.1,58.50073493385596,1201
time,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403560,204.1,58.50073493385596,1201
harden,VB,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403560,204.1,58.50073493385596,1201
resolve,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403560,204.1,58.50073493385596,1201
interpersonal,JJ,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403560,204.1,58.50073493385596,1201
Subaru,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403560,204.1,58.50073493385596,1201
one,CD,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403560,204.1,58.50073493385596,1201
steeped,NN,0.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403560,204.1,58.50073493385596,1201
incorrigible,JJ,0.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403560,204.1,58.50073493385596,1201
idiocy,NN,0.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403560,204.1,58.50073493385596,1201
The,DT,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403560,204.1,58.50073493385596,1201
embraced,VBD,0.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403560,204.1,58.50073493385596,1201
sentiment,NN,0.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403560,204.1,58.50073493385596,1201
pain,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403560,204.1,58.50073493385596,1201
Subaru,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403560,204.1,58.50073493385596,1201
head,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403560,204.1,58.50073493385596,1201
vaguely,RB,0.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403560,204.1,58.50073493385596,1201
pain,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403560,204.1,58.50073493385596,1201
Subaru,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403560,204.1,58.50073493385596,1201
averted,VBD,0.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403560,204.1,58.50073493385596,1201
gaze,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403560,204.1,58.50073493385596,1201
Kenichi,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403560,204.1,58.50073493385596,1201
And,CC,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403560,204.1,58.50073493385596,1201
landed,VBD,0.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403560,204.1,58.50073493385596,1201
jab,NN,0.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403560,204.1,58.50073493385596,1201
conversation,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403560,204.1,58.50073493385596,1201
Subaru,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403560,204.1,58.50073493385596,1201
What,WP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403560,204.1,58.50073493385596,1201
making,VBG,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403560,204.1,58.50073493385596,1201
confession,NN,0.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403560,204.1,58.50073493385596,1201
What,WP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403560,204.1,58.50073493385596,1201
smug,JJ,0.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403560,204.1,58.50073493385596,1201
look,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403560,204.1,58.50073493385596,1201
Exasperated,VBN,0.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403560,204.1,58.50073493385596,1201
sighs,NNS,0.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403560,204.1,58.50073493385596,1201
mean,VBP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403560,204.1,58.50073493385596,1201
sentiment,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403562,357.9,49.119865884325236,1202
blow,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403562,357.9,49.119865884325236,1202
unexpected,JJ,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403562,357.9,49.119865884325236,1202
one,CD,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403562,357.9,49.119865884325236,1202
assertion,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403562,357.9,49.119865884325236,1202
mark,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403562,357.9,49.119865884325236,1202
Subaru,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403562,357.9,49.119865884325236,1202
time,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403562,357.9,49.119865884325236,1202
neither,CC,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403562,357.9,49.119865884325236,1202
ought,MD,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403562,357.9,49.119865884325236,1202
one,CD,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403562,357.9,49.119865884325236,1202
laid,VBD,0.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403562,357.9,49.119865884325236,1202
little,JJ,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403562,357.9,49.119865884325236,1202
ago,RB,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403562,357.9,49.119865884325236,1202
make,VB,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403562,357.9,49.119865884325236,1202
every,DT,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403562,357.9,49.119865884325236,1202
dishonest,NN,0.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403562,357.9,49.119865884325236,1202
bastard,NN,0.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403562,357.9,49.119865884325236,1202
already,RB,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403562,357.9,49.119865884325236,1202
sins,NNS,0.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403562,357.9,49.119865884325236,1202
deal,VB,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403562,357.9,49.119865884325236,1202
inherited,JJ,0.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403562,357.9,49.119865884325236,1202
got,VBD,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403562,357.9,49.119865884325236,1202
look,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403562,357.9,49.119865884325236,1202
short,JJ,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403562,357.9,49.119865884325236,1202
since,IN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403562,357.9,49.119865884325236,1202
umbilical,JJ,0.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403562,357.9,49.119865884325236,1202
cord,NN,0.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403562,357.9,49.119865884325236,1202
The,DT,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403562,357.9,49.119865884325236,1202
bantered,VBD,0.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403562,357.9,49.119865884325236,1202
hardwired,JJ,0.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403562,357.9,49.119865884325236,1202
genetic,JJ,0.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403562,357.9,49.119865884325236,1202
As,IN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403562,357.9,49.119865884325236,1202
diversion,NN,0.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403562,357.9,49.119865884325236,1202
Subaru,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403562,357.9,49.119865884325236,1202
So,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403562,357.9,49.119865884325236,1202
What,WP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403562,357.9,49.119865884325236,1202
anyway,RB,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403562,357.9,49.119865884325236,1202
So,RB,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403562,357.9,49.119865884325236,1202
draws,VBZ,0.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403562,357.9,49.119865884325236,1202
beeeep,NN,0.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403562,357.9,49.119865884325236,1202
natural,JJ,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403562,357.9,49.119865884325236,1202
head,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403562,357.9,49.119865884325236,1202
That,DT,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403562,357.9,49.119865884325236,1202
sight,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586403562,357.9,49.119865884325236,1202
The,DT,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586404197,32.6,101.22699386503068,1203
natural,JJ,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586404197,32.6,101.22699386503068,1203
tossed,VBD,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586404197,32.6,101.22699386503068,1203
fond,NN,0.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586404197,32.6,101.22699386503068,1203
bored,VBD,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586404197,32.6,101.22699386503068,1203
Subaru,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586404197,32.6,101.22699386503068,1203
adolescent,NN,0.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586404197,32.6,101.22699386503068,1203
When,WRB,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586404197,32.6,101.22699386503068,1203
Subaru,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586404197,32.6,101.22699386503068,1203
hung,VBD,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586404197,32.6,101.22699386503068,1203
head,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586404197,32.6,101.22699386503068,1203
Kenichi,NNP,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586404197,32.6,101.22699386503068,1203
bit,NN,1.0,8ACCQYz8NMc4Lc9Nze3R,False,29,1586404197,32.6,101.22699386503068,1203
