affirmation,8ACCQYz8NMc4Lc9Nze3R,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.684872685185185,0.134930555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
afloat,8ACCQYz8NMc4Lc9Nze3R,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.9552083333333,0.47900462962963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
afterward,8ACCQYz8NMc4Lc9Nze3R,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.75868055555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ago,8ACCQYz8NMc4Lc9Nze3R,1,1,1,1,0,1,1,1,1,1,1,1,1,NA,NA,2.35456018518519,1.83987268518519,0.973854166666667,0.10025462962963,0.860543981481481,0.162928240740741,1.62770833333333,0.899930555555556,0.122025462962963,8.80456018518518,0.228819444444444,0.479074074074074,4.310625,NA,NA
agonized,8ACCQYz8NMc4Lc9Nze3R,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.95100694444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
agony,8ACCQYz8NMc4Lc9Nze3R,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.86769675925926,6.10425925925926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
agreed,8ACCQYz8NMc4Lc9Nze3R,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.24175925925926,2.02559027777778,0.151724537037037,2.54210648148148,0.122627314814815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ahead,8ACCQYz8NMc4Lc9Nze3R,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1.00637731481481,3.86965277777778,8.05118055555556,0.53287037037037,0.393136574074074,3.56024305555556,0.325810185185185,0.792037037037037,1.02216435185185,NA,NA,NA,NA,NA,NA
alliance,8ACCQYz8NMc4Lc9Nze3R,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.23783564814815,0.692037037037037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
amiable,8ACCQYz8NMc4Lc9Nze3R,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.89390046296296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
amp,8ACCQYz8NMc4Lc9Nze3R,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80280092592593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
amusement,8ACCQYz8NMc4Lc9Nze3R,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.109224537037037,3.68614583333333,8.14715277777778,0.525219907407407,6.16292824074074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
amusing,8ACCQYz8NMc4Lc9Nze3R,1,1,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,10.1177083333333,3.60511574074074,0.183483796296296,1.00201388888889,0.684872685185185,0.134930555555556,0.102384259259259,NA,NA,NA,NA,NA,NA,NA,NA
anastasia,8ACCQYz8NMc4Lc9Nze3R,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41134259259259,0.751666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anguish,8ACCQYz8NMc4Lc9Nze3R,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.64881944444444,0.119560185185185,13.6712152777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anguished,8ACCQYz8NMc4Lc9Nze3R,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.71469907407407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
